PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,First Name,Last Name,CabinDeck,CabinNum,CabinSide,GroupId,IdInGroup,TotalSpendings
7330_01,,False,TRAPPIST-1e,27.0,False,0.0,63.0,8.0,129.0,2960.0,False,Nunkino,Rimplighty,C,268,S,7330,01,3160.0
7331_01,Mars,False,TRAPPIST-1e,61.0,False,1711.0,0.0,0.0,0.0,8.0,False,Mureah,Nacke,D,232,P,7331,01,1719.0
7332_01,Earth,False,TRAPPIST-1e,39.0,False,2.0,0.0,0.0,2.0,787.0,False,Violan,Holliams,E,488,S,7332,01,791.0
7334_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,787.0,1.0,,False,Essara,Schwardson,E,490,S,7334,01,788.0
7336_01,,False,TRAPPIST-1e,30.0,False,2.0,0.0,5.0,1.0,962.0,False,Dianie,Lambles,F,1411,S,7336,01,970.0
7336_02,,False,TRAPPIST-1e,26.0,False,0.0,0.0,902.0,0.0,0.0,False,Tanley,Leodger,F,1411,S,7336,02,902.0
7337_01,Europa,False,TRAPPIST-1e,25.0,False,0.0,115.0,0.0,1823.0,4041.0,False,Ranons,Folkshbox,A,89,S,7337,01,5979.0
7338_01,Mars,False,TRAPPIST-1e,42.0,False,1318.0,0.0,1386.0,,,False,Jumars,Colte,D,233,P,7338,01,2704.0
7339_01,Europa,False,,33.0,False,0.0,2107.0,0.0,15586.0,473.0,False,Ainkard,Fanseld,E,474,P,7339,01,18166.0
7340_01,Europa,False,TRAPPIST-1e,60.0,False,0.0,307.0,0.0,484.0,1967.0,False,Giedion,Blanspe,E,475,P,7340,01,2758.0
7341_01,Earth,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,Brene,Horners,G,1191,S,7341,01,0.0
7342_01,Earth,False,TRAPPIST-1e,50.0,False,0.0,185.0,0.0,1.0,558.0,True,Stevey,Haynard,G,1178,P,7342,01,744.0
7343_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,1.0,95.0,605.0,False,Tyle,Mcbriddley,F,1412,S,7343,01,701.0
7344_01,Earth,False,PSO J318.5-22,15.0,False,0.0,0.0,9.0,0.0,952.0,False,Ianya,Powery,F,1413,S,7344,01,961.0
7346_01,Mars,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,,False,Wales,Blan,E,476,P,7346,01,0.0
7347_01,Earth,False,55 Cancri e,58.0,False,0.0,435.0,2.0,0.0,239.0,False,Neilda,Bardsey,G,1179,P,7347,01,676.0
7350_01,Earth,True,TRAPPIST-1e,48.0,False,0.0,,0.0,0.0,0.0,True,Stene,Strongers,G,1192,S,7350,01,0.0
7351_01,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,,0.0,True,Sularon,Loring,D,221,S,7351,01,0.0
7353_01,Europa,False,TRAPPIST-1e,60.0,False,0.0,3435.0,0.0,5458.0,10.0,False,Gorabba,Openduave,C,269,S,7353,01,8903.0
7353_02,Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,Sularon,Openduave,C,269,S,7353,02,0.0
7353_03,Europa,False,TRAPPIST-1e,58.0,False,0.0,1386.0,2.0,128.0,2577.0,True,Auvam,Openduave,,,,7353,03,4093.0
7356_01,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,False,Eline,Merkins,G,1181,P,7356,01,0.0
7356_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,,0.0,True,Herry,Merkins,G,1181,P,7356,02,0.0
7358_01,Earth,False,55 Cancri e,23.0,False,3.0,0.0,2.0,61.0,634.0,False,Len,Mirez,F,1522,P,7358,01,700.0
7359_01,Earth,False,PSO J318.5-22,21.0,False,0.0,434.0,0.0,75.0,135.0,True,Ellana,Jenson,E,492,S,7359,01,644.0
7360_01,Earth,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,Chery,Joycerton,G,1194,S,7360,01,0.0
7361_01,Europa,True,55 Cancri e,23.0,,0.0,0.0,0.0,0.0,0.0,True,Gieba,Rodwative,C,239,P,7361,01,0.0
7361_02,Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,Genubih,Rodwative,C,239,P,7361,02,0.0
7365_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,802.0,0.0,16.0,0.0,False,Ivanna,Wilderssen,G,1183,P,7365,01,818.0
7366_01,Earth,False,TRAPPIST-1e,24.0,False,821.0,0.0,0.0,68.0,0.0,False,Garion,Ayalazquez,G,1184,P,7366,01,889.0
7367_01,Mars,False,TRAPPIST-1e,21.0,False,2611.0,0.0,103.0,4.0,0.0,False,Lidex,Letty,D,234,P,7367,01,2718.0
7367_02,Mars,False,TRAPPIST-1e,55.0,False,1236.0,0.0,52.0,0.0,0.0,False,Melios,Letty,F,1523,P,7367,02,1288.0
7370_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,70.0,2.0,0.0,486.0,False,Frandy,Cartiz,F,1525,P,7370,01,558.0
7371_01,Earth,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,Dandra,Reyersendry,G,1185,P,7371,01,0.0
7372_01,Earth,False,TRAPPIST-1e,40.0,False,2.0,147.0,0.0,1695.0,1147.0,False,Leria,Gallandez,F,1526,P,7372,01,2991.0
7374_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,,0.0,0.0,0.0,True,Apple,Cre,F,1527,P,7374,01,0.0
7376_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,Neutrin,Mirinanty,E,477,P,7376,01,0.0
7377_01,Earth,True,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,False,Estine,Steelerettt,G,1186,P,7377,01,0.0
7379_01,Earth,False,TRAPPIST-1e,20.0,False,9.0,0.0,1540.0,0.0,0.0,False,Annard,Bryants,F,1416,S,7379,01,1549.0
7385_01,Earth,False,PSO J318.5-22,19.0,False,40.0,0.0,77.0,572.0,0.0,False,Coracy,Reyerson,F,1417,S,7385,01,689.0
7387_01,Europa,False,TRAPPIST-1e,40.0,False,0.0,3508.0,761.0,12.0,32.0,True,Okulas,Blercat,C,240,P,7387,01,4313.0
7388_01,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,True,Sterry,Mclardson,G,1198,S,7388,01,0.0
7390_01,Earth,False,TRAPPIST-1e,62.0,False,240.0,0.0,0.0,586.0,10.0,False,Isa,Wiggs,G,1190,P,7390,01,836.0
7391_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,,0.0,False,Joycey,Coffmaney,G,1191,P,7391,01,0.0
7392_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,False,Floyde,Holton,G,1192,P,7392,01,0.0
7393_01,Earth,False,,40.0,False,0.0,0.0,0.0,7.0,782.0,False,Coracy,Barks,E,478,P,7393,01,789.0
7394_01,Earth,False,55 Cancri e,25.0,False,0.0,653.0,21.0,0.0,0.0,False,Iree,Strongers,G,1193,P,7394,01,674.0
7395_01,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,Schelik,Suasharic,B,277,S,7395,01,0.0
7395_02,Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,Scellus,Suasharic,B,277,S,7395,02,0.0
7395_03,Europa,False,TRAPPIST-1e,38.0,False,4.0,5974.0,0.0,3682.0,197.0,False,Algeno,Suasharic,B,277,S,7395,03,9857.0
7395_04,Europa,False,55 Cancri e,43.0,True,0.0,486.0,0.0,0.0,2470.0,False,Beten,Suasharic,B,277,S,7395,04,2956.0
7396_01,Europa,False,55 Cancri e,28.0,False,6.0,3392.0,3944.0,987.0,0.0,True,Zibah,Queldry,C,271,S,7396,01,8329.0
7396_02,Europa,True,TRAPPIST-1e,31.0,True,0.0,0.0,0.0,0.0,0.0,True,Muontak,Ingent,C,271,S,7396,02,0.0
7396_03,Europa,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,True,Elerops,Monsintic,C,271,S,7396,03,0.0
7398_01,Earth,False,TRAPPIST-1e,19.0,,105.0,271.0,1.0,377.0,17.0,True,Jonaye,Stephend,F,1531,P,7398,01,771.0
7399_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,217.0,0.0,544.0,False,Sanda,Casonston,F,1418,S,7399,01,761.0
7401_01,Mars,,55 Cancri e,20.0,False,0.0,0.0,,0.0,0.0,False,Diles,Merte,E,479,P,7401,01,0.0
7402_01,Europa,,TRAPPIST-1e,16.0,False,0.0,1417.0,3.0,27.0,186.0,True,Wimpha,Stioutody,C,272,S,7402,01,1633.0
7402_02,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,Mesarid,Stioutody,C,272,S,7402,02,0.0
7403_01,Earth,False,TRAPPIST-1e,19.0,False,294.0,79.0,536.0,0.0,0.0,False,Charly,Gibbsonton,G,1194,P,7403,01,909.0
7405_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,1089.0,311.0,0.0,0.0,True,Hellia,Steeletters,F,1419,S,7405,01,1400.0
7406_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,78.0,801.0,0.0,7.0,False,Tarah,Balley,G,1195,P,7406,01,886.0
7408_01,Mars,False,TRAPPIST-1e,32.0,False,193.0,,1116.0,0.0,0.0,False,Plat,Katte,F,1420,S,7408,01,1309.0
7410_01,Earth,False,TRAPPIST-1e,41.0,False,85.0,804.0,0.0,0.0,0.0,True,Jaimer,Cartz,G,1201,S,7410,01,889.0
7411_01,Earth,False,TRAPPIST-1e,30.0,False,1110.0,0.0,439.0,5.0,0.0,False,Racy,Bakericks,F,1533,P,7411,01,1554.0
7416_01,Europa,False,55 Cancri e,41.0,,0.0,10049.0,214.0,5287.0,1845.0,False,Astrah,Burcaling,B,278,S,7416,01,17395.0
7418_01,Mars,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,Apench,Ses,F,1534,P,7418,01,0.0
7419_01,Earth,False,,39.0,False,1.0,875.0,0.0,6.0,0.0,True,Race,Bardson,G,1197,P,7419,01,882.0
7419_02,Earth,False,TRAPPIST-1e,47.0,False,0.0,61.0,805.0,0.0,6.0,True,Lerion,Bardson,F,1535,P,7419,02,872.0
7422_01,Earth,False,TRAPPIST-1e,21.0,False,550.0,0.0,61.0,4.0,5.0,False,Shery,Lardsonald,G,1204,S,7422,01,620.0
7425_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,,True,Milyla,Balderts,G,1200,P,7425,01,0.0
7425_02,Earth,False,TRAPPIST-1e,19.0,False,879.0,0.0,0.0,10.0,0.0,False,Willip,Balderts,G,1200,P,7425,02,889.0
7427_01,Mars,,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,Rafox,Banie,F,1423,S,7427,01,0.0
7428_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,132.0,4.0,1915.0,0.0,False,Iononus,Fulazy,A,79,P,7428,01,2051.0
7429_01,Mars,False,TRAPPIST-1e,38.0,False,1126.0,0.0,23.0,34.0,0.0,False,Cuses,Pread,,,,7429,01,1183.0
7430_01,Earth,False,PSO J318.5-22,24.0,False,549.0,3.0,201.0,0.0,0.0,False,Isa,Vantonson,G,1205,S,7430,01,753.0
7431_01,Europa,False,55 Cancri e,31.0,False,,2954.0,0.0,170.0,756.0,False,Altanin,Barmant,A,90,S,7431,01,3880.0
7432_01,Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,Ainkard,Amonysidle,E,481,P,7432,01,0.0
7435_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,Arid,Couresteer,B,244,P,7435,01,0.0
7436_01,Earth,,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False,Letty,Meyersones,G,1202,P,7436,01,0.0
7437_01,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,Mesatan,Disgul,B,279,S,7437,01,0.0
7437_02,Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,Kraban,Disgul,B,279,S,7437,02,0.0
7437_03,Europa,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,Sadalm,Clumshangs,B,279,S,7437,03,0.0
7438_01,Earth,False,55 Cancri e,42.0,False,0.0,279.0,30.0,409.0,0.0,True,Gaylah,Hanner,E,483,P,7438,01,718.0
7442_01,Earth,False,TRAPPIST-1e,43.0,False,20.0,0.0,726.0,,0.0,False,Antony,Morrencis,E,495,S,7442,01,746.0
7442_02,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,False,Franda,Morrencis,,,,7442,02,0.0
7444_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,,0.0,0.0,False,Kenny,Thorney,G,1203,P,7444,01,0.0
7445_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,Coreen,Hoppers,G,1208,S,7445,01,0.0
7446_01,Earth,False,TRAPPIST-1e,18.0,False,960.0,672.0,0.0,0.0,168.0,False,Mamina,Hopez,G,1204,P,7446,01,1800.0
7447_01,Mars,False,TRAPPIST-1e,24.0,False,,0.0,299.0,814.0,0.0,False,Chees,Oncy,F,1539,P,7447,01,1113.0
7448_01,Earth,False,55 Cancri e,25.0,False,244.0,0.0,40.0,294.0,124.0,False,Line,Bradlerson,F,1540,P,7448,01,702.0
7449_01,Earth,False,PSO J318.5-22,20.0,False,120.0,321.0,0.0,932.0,175.0,False,Loresa,Bakericks,F,1541,P,7449,01,1548.0
7450_01,Earth,False,TRAPPIST-1e,23.0,False,509.0,0.0,193.0,0.0,2.0,False,Armene,Sykess,G,1205,P,7450,01,704.0
7452_01,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,Dyonon,Sloweber,B,281,S,7452,01,0.0
7452_02,Europa,False,55 Cancri e,26.0,False,286.0,3387.0,575.0,213.0,548.0,True,Mirfark,Sloweber,B,281,S,7452,02,5009.0
7452_03,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,,0.0,True,Aino,Sloweber,B,281,S,7452,03,0.0
7453_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,Alarkab,Aneter,C,275,S,7453,01,0.0
7455_01,Europa,False,55 Cancri e,41.0,False,0.0,1616.0,0.0,758.0,400.0,True,Neshath,Slavested,A,80,P,7455,01,2774.0
7456_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,Yvetta,Whitez,G,1210,S,7456,01,0.0
7457_01,Mars,False,TRAPPIST-1e,71.0,False,1243.0,0.0,5.0,16.0,34.0,False,Seat,Fine,E,496,S,7457,01,1298.0
7458_01,Earth,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,False,Fayey,Vincenton,G,1211,S,7458,01,0.0
7459_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,397.0,0.0,1249.0,845.0,False,Menkin,Dratembid,B,282,S,7459,01,2491.0
7460_01,Earth,False,55 Cancri e,24.0,False,786.0,0.0,0.0,309.0,0.0,True,Leria,Haydenez,F,1543,P,7460,01,1095.0
7461_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,Zavior,Plaricit,D,223,S,7461,01,0.0
7462_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,True,Hilia,Mckinn,G,1206,P,7462,01,0.0
7464_01,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,Lynnie,Hickett,G,1207,P,7464,01,0.0
7472_01,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,,True,,,F,1426,S,7472,01,0.0
7475_01,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,Pros,Leste,F,1545,P,7475,01,0.0
7475_02,Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,Lies,Leste,F,1545,P,7475,02,0.0
7477_01,Earth,False,PSO J318.5-22,22.0,False,27.0,0.0,0.0,663.0,0.0,False,Jimmya,Fielson,F,1546,P,7477,01,690.0
7478_01,Europa,False,,56.0,False,0.0,5711.0,0.0,0.0,50.0,True,Minchib,Porkilte,C,276,S,7478,01,5761.0
7479_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,Muffs,Berte,F,1429,S,7479,01,0.0
7481_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,1.0,0.0,1778.0,False,Darlie,Chanash,G,1215,S,7481,01,1779.0
7483_01,Mars,False,PSO J318.5-22,43.0,False,244.0,0.0,358.0,160.0,800.0,True,Wille,Winie,E,485,P,7483,01,1562.0
7484_01,Earth,False,55 Cancri e,25.0,False,0.0,1435.0,0.0,0.0,0.0,True,Coracy,Rivanseney,G,1209,P,7484,01,1435.0
7485_01,Europa,False,TRAPPIST-1e,26.0,False,36.0,2285.0,0.0,2287.0,159.0,False,Betenif,Cousel,,,,7485,01,4767.0
7486_01,Earth,False,55 Cancri e,14.0,False,0.0,184.0,16.0,1234.0,0.0,False,Katen,Vandez,G,1210,P,7486,01,1434.0
7487_01,Earth,False,TRAPPIST-1e,63.0,False,174.0,282.0,321.0,8.0,0.0,True,Jeanie,Sellahaney,G,1216,S,7487,01,785.0
7488_01,Mars,False,TRAPPIST-1e,29.0,False,558.0,0.0,386.0,355.0,0.0,False,Pold,Kidne,E,486,P,7488,01,1299.0
7488_02,Mars,True,PSO J318.5-22,45.0,,0.0,0.0,0.0,0.0,0.0,True,Clues,Kidne,E,486,P,7488,02,0.0
7490_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,,0.0,True,Grette,Garrincent,G,1217,S,7490,01,0.0
7492_01,Mars,False,TRAPPIST-1e,19.0,False,193.0,0.0,2956.0,0.0,0.0,True,Bleda,Bun,D,224,S,7492,01,3149.0
7494_01,Earth,False,TRAPPIST-1e,53.0,False,2.0,794.0,425.0,0.0,397.0,False,Lynnon,Sellahaney,E,487,P,7494,01,1618.0
7495_01,Mars,False,TRAPPIST-1e,45.0,False,2.0,36.0,1110.0,9.0,0.0,False,Weres,Ropie,F,1431,S,7495,01,1157.0
7496_01,Europa,False,55 Cancri e,41.0,False,0.0,2383.0,0.0,2.0,97.0,True,Asellan,Fuelisent,C,278,S,7496,01,2482.0
7498_01,Mars,False,TRAPPIST-1e,68.0,True,523.0,0.0,859.0,201.0,782.0,False,Otlios,Cola,F,1550,P,7498,01,2365.0
7498_02,Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,Bonutz,Cola,F,1550,P,7498,02,0.0
7498_03,Mars,False,TRAPPIST-1e,27.0,True,30.0,0.0,910.0,0.0,0.0,True,Beals,Cola,F,1550,P,7498,03,940.0
7499_01,Earth,False,55 Cancri e,20.0,False,30.0,132.0,1121.0,0.0,0.0,True,Enrie,Hayder,F,1551,P,7499,01,1283.0
7500_01,,False,TRAPPIST-1e,54.0,True,1770.0,7.0,228.0,0.0,0.0,False,Swafox,Swin,F,1432,S,7500,01,2005.0
7501_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,484.0,320.0,False,Henryn,Burchard,F,1433,S,7501,01,804.0
7502_01,Europa,False,55 Cancri e,45.0,False,66.0,5974.0,0.0,0.0,625.0,True,Gatrin,Clutolded,C,241,P,7502,01,6665.0
7503_01,Europa,True,TRAPPIST-1e,26.0,False,,0.0,0.0,0.0,0.0,True,Achira,Capplid,B,283,S,7503,01,0.0
7503_02,Europa,False,TRAPPIST-1e,37.0,False,1577.0,11396.0,0.0,1014.0,560.0,True,Dabi,Capplid,B,283,S,7503,02,14547.0
7504_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,2.0,0.0,690.0,86.0,False,,,F,1552,P,7504,01,778.0
7505_01,Mars,False,TRAPPIST-1e,51.0,True,511.0,0.0,291.0,4212.0,0.0,False,Ste,Fone,F,1553,P,7505,01,5014.0
7505_02,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,Hone,Fone,F,1553,P,7505,02,0.0
7505_03,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,Monkle,Fone,F,1553,P,7505,03,0.0
7506_01,Earth,False,TRAPPIST-1e,19.0,False,2110.0,0.0,0.0,0.0,1.0,False,Billya,Vales,F,1554,P,7506,01,2111.0
7507_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,789.0,0.0,0.0,0.0,False,Marlly,Santin,E,499,S,7507,01,789.0
7507_02,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,Joela,Santin,E,499,S,7507,02,0.0
7507_03,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,Ianley,Santin,E,499,S,7507,03,0.0
7508_01,Europa,False,TRAPPIST-1e,23.0,False,3580.0,564.0,103.0,,90.0,False,Alar,Exible,B,284,S,7508,01,4337.0
7509_01,Earth,False,TRAPPIST-1e,37.0,False,1442.0,4.0,0.0,3.0,0.0,False,Herina,Mcneiley,F,1434,S,7509,01,1449.0
7510_01,Mars,False,55 Cancri e,18.0,False,1092.0,0.0,208.0,150.0,0.0,False,Pars,Horte,F,1435,S,7510,01,1450.0
7512_01,Earth,,PSO J318.5-22,29.0,False,5.0,598.0,,0.0,0.0,False,Byrona,Berges,F,1436,S,7512,01,603.0
7513_01,Earth,,TRAPPIST-1e,25.0,False,0.0,779.0,0.0,2.0,6.0,False,Marynk,Welles,E,488,P,7513,01,787.0
7514_01,Earth,False,TRAPPIST-1e,52.0,False,0.0,0.0,47.0,2059.0,0.0,False,Fayel,Josesh,F,1555,P,7514,01,2106.0
7515_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,,False,Monam,Gre,F,1437,S,7515,01,0.0
7515_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,,0.0,0.0,True,Rants,Gre,F,1437,S,7515,02,0.0
7517_01,Earth,False,PSO J318.5-22,25.0,False,15.0,3.0,0.0,635.0,0.0,False,Lynnon,Lunapperts,F,1557,P,7517,01,653.0
7518_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,Acrabih,Droning,B,246,P,7518,01,0.0
7518_02,Europa,False,PSO J318.5-22,32.0,True,2502.0,700.0,1104.0,13902.0,484.0,False,Aviton,Droning,B,246,P,7518,02,18692.0
7520_01,Earth,False,TRAPPIST-1e,58.0,False,1366.0,257.0,0.0,0.0,311.0,False,Elancy,Alentonway,F,1559,P,7520,01,1934.0
7521_01,Earth,False,TRAPPIST-1e,44.0,False,657.0,0.0,103.0,0.0,394.0,False,Hard,Mcintons,F,1560,P,7521,01,1154.0
7522_01,Earth,False,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,908.0,False,Harlen,Cartyernan,G,1214,P,7522,01,908.0
7523_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,643.0,167.0,0.0,True,Bara,Mcclayton,G,1219,S,7523,01,810.0
7524_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,Colly,Simpsonks,G,1215,P,7524,01,0.0
7524_02,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,Britta,Simpsonks,G,1215,P,7524,02,0.0
7525_01,Europa,False,TRAPPIST-1e,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,False,Canonon,Retefule,C,279,S,7525,01,9490.0
7525_02,Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,Geonev,Retefule,C,279,S,7525,02,0.0
7527_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,732.0,2.0,13.0,47.0,True,Elle,Flowensley,F,1561,P,7527,01,794.0
7529_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,Harrie,Combson,G,1221,S,7529,01,0.0
7531_01,Europa,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,True,Elebara,Alindiveng,B,286,S,7531,01,0.0
7531_02,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,Ainoxa,Alindiveng,B,286,S,7531,02,0.0
7533_01,Earth,False,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,Thell,Farrez,G,1223,S,7533,01,0.0
7534_01,Earth,False,PSO J318.5-22,40.0,False,420.0,0.0,345.0,1.0,0.0,False,Maen,Dickley,F,1439,S,7534,01,766.0
7535_01,Earth,False,TRAPPIST-1e,19.0,False,122.0,2.0,0.0,480.0,565.0,True,Adanne,Robley,F,1562,P,7535,01,1169.0
7536_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,Sallos,Purie,F,1440,S,7536,01,0.0
7538_01,Europa,False,TRAPPIST-1e,48.0,True,313.0,2864.0,0.0,0.0,12424.0,False,Achira,Uncionted,A,81,P,7538,01,15601.0
7538_02,Europa,False,55 Cancri e,37.0,False,18.0,2669.0,0.0,1229.0,,False,Marfar,Uncionted,A,81,P,7538,02,3916.0
7542_01,Earth,False,TRAPPIST-1e,35.0,False,4.0,53.0,0.0,0.0,844.0,False,Gabria,Batestonley,F,1442,S,7542,01,901.0
7543_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,702.0,0.0,56.0,False,Patsya,Saley,F,1564,P,7543,01,758.0
7544_01,Earth,False,TRAPPIST-1e,54.0,False,118.0,0.0,0.0,669.0,0.0,False,Jasony,Brightez,E,501,S,7544,01,787.0
7545_01,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,False,Jasony,Nguerrettye,G,1225,S,7545,01,0.0
7549_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,19.0,1468.0,2.0,119.0,True,Beula,Beangley,E,489,P,7549,01,1608.0
7550_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,Davis,Bardinard,G,1216,P,7550,01,0.0
7552_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,652.0,97.0,43.0,0.0,True,Jacky,Callowery,E,490,P,7552,01,792.0
7553_01,Earth,False,PSO J318.5-22,19.0,False,10.0,24.0,0.0,0.0,565.0,False,Walla,Bushafford,F,1444,S,7553,01,599.0
7559_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,441.0,0.0,423.0,False,Stace,Castannison,F,1569,P,7559,01,864.0
7560_01,Europa,,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,Proxima,Quidedbolt,C,244,P,7560,01,0.0
7561_01,Earth,False,TRAPPIST-1e,18.0,False,388.0,182.0,0.0,66.0,140.0,False,,,F,1445,S,7561,01,776.0
7563_01,Mars,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,,,F,1570,P,7563,01,0.0
7565_01,Europa,False,TRAPPIST-1e,37.0,False,2.0,7272.0,0.0,50.0,1282.0,True,Zaurion,Praded,B,247,P,7565,01,8606.0
7565_02,Europa,True,55 Cancri e,17.0,False,0.0,0.0,,0.0,0.0,True,Thaban,Praded,B,247,P,7565,02,0.0
7565_03,Europa,False,55 Cancri e,25.0,False,0.0,772.0,0.0,125.0,5913.0,False,Matark,Praded,B,247,P,7565,03,6810.0
